Reviews,Acting,Plot,Scene,Comedy,Touching,Preprocessed Reviews
"PHIM RẤT TỆ! CÁC BẠN CÂN NHẮC TRƯỚC KHI XEM. 

Dành 2 tiếng ngoài rạp phim để nhận lại một kết quả rất tệ! 

Kịch bản rất kém, các nút thắt được giải quyết một cách rất gượng gạo. Cốt truyện của phim tương đối hay, nhưng cách biên kịch và đạo diễn thể hiện các tình tiết chưa đạt đến đỉnh điểm khiến mình thấy rất khó chịu! Các nút thắt được miêu tả khá chi tiết, nhưng đến đoạn gỡ ra lại như trò chơi trẻ con. 

Tâm lý các nhân vật trong phim còn rất khó hiểu, nhiều phân cảnh làm người xem bối rối, không hiểu nổi tâm lý nhân vật ra sao và còn mắc rất nhiều sạn. Thái tử mới gặp Tấm 1 lần trong trận giáp mặt với thổ phỉ, nhưng lại biết Tấm thích quả thị trong khi Thái tử không hề có mặt tại chi tiết Tấm nói Tấm thích thị?? Bên cạnh đó, tâm lý của người cha cũng không rõ ràng, không rõ lão thương ai, ghét ai, và đến cuối cùng cũng không rõ rằng có bao giờ lão từng động lòng trắc ẩn trước đứa con gái khốn khổ của mình chưa? Trong phim chỉ có 1 câu xin lỗi rất lấy làm cho có. Trong cảnh Cám và Bờm chơi đánh đu, dân làng đứng dưới vỗ tay như hội, xong sau Cám té xuống lại chửi như con:))) đoạn này xem xong cả rạp sượng trân không hiểu chuyện gì:))

Đạo diễn dùng một loạt các hiệu ứng ánh sáng mạnh làm người xem cảm thấy vô cùng khó chịu, nhất là trong phân đoạn Bạch Lão dùng xác của Cám để tiêu diệt hết cả gia đình lý trưởng. Cảnh trong mưa đó đạo diễn cứ giật sáng liên tục, ngồi trong rạp mà cứ giật giật chớp tắt liên hồi rất nhức đầu. 

Jumpscare rất bẩn, cả phim chỉ có duy nhất 1 đoạn jumpscare đầu phim làm mình giật mình, còn lại các đoạn khác đạo diễn cho các cảnh jumpscare rất hề hước. Feedback từ nhóm bạn đi chung của mình đều bảo các cảnh jumpscare đó đều không có gì bất ngờ. Cứ canh lia máy vào mặt Bạch Lão trong khi cái con mắt của lão siêu giả : )

Tuy nhiên, phim được các điểm cộng là Lâm Thanh Mỹ diễn rất tròn vai, dù còn nhỏ tuổi nhưng biểu cản của em không hề bị khô cứng mà rất phù hợp với bối cảnh phim. Nhân vật Cám mà em thủ vai có sự chuyển biến tâm lý khá lớn, nhưng em diễn đạt ở cả 2 trạng thái tâm lý, rất đáng khen. 
Tấm và Thuý Diễm rất đẹp, Thuý Diễm diễn có thể thấy rõ được nét đối lập trong tâm lý và hành động của một người mẹ.",1,1,1,0,0,phim rất tệ_c chị bạn chị n nhắc trước khi xem dành 2 tiếng ngoài rạp phim để nhận một kết_quả rất tệ kịch_bản rất kém các nút thắt được giải_quyết một_cách rất gượng gạo cốt_truyện phim tương_đối hay nhưng cách biên_kịch đạo_diễn thể_hiện các tình_tiết chưa đạt đến đỉnh_điểm khiến thấy rất khó_chịu các nút thắt được miêu_tả khá chi_tiết nhưng đến đoạn gỡ ra trò_chơi trẻ_con tâm_lý các nhân_vật trong phim rất khó hiểu nhiều phân_cảnh làm người xem bối_rối không hiểu nổi tâm_lý nhân_vật ra sao mắc rất nhiều sạn thái_tử mới gặp tấm 1 lần trong trận giáp_mặt thổ_phỉ nhưng biết tấm thích quả_thị trong khi thái_tử không hề có_mặt tại chi_tiết tấm nói tấm thích_thị bên cạnh đó tâm_lý người cha không rõ_ràng không rõ lão_thương ai ghét ai đến cuối_cùng không rõ rằng bao_giờ lão từng động_lòng trắc_ẩn trước đứa con gái khốn_khổ chưa trong phim chỉ 1 câu xin_lỗi rất lấy_làm trong cảnh cám bờm_chơi đánh_đu dân_làng đứng dưới vỗ_tay hội xong sau cám té xuống chửi con đoạn xem xong cả rạp sượng_trân không hiểu chuyện đạo_diễn dùng một loạt các hiệu_ứng ánh_sáng mạnh làm người xem cảm_thấy vô_cùng khó_chịu nhất trong phân_đoạn bạch_lão dùng xác cám để tiêu_diệt hết cả gia_đình lý_trưởng cảnh trong mưa đó đạo_diễn cứ giật sáng liên_tục ngồi trong rạp cứ giật_giật chớp_tắt liên_hồi rất nhức đầu jumpscare rất bẩn cả phim chỉ duy_nhất 1 đoạn jumpscare đầu phim làm giật_mình các đoạn khác đạo_diễn các cảnh jumpscare rất hề hước fedback từ nhóm bạn đi chung đều bảo các cảnh jumpscare đó đều không bất_ngờ cứ canh lia_máy vào mặt bạch_lão trong khi cái con mắt lão siêu_giả tuy_nhiên phim được các điểm cộng lâm_thanh mỹ_diễn rất tròn vai dù nhỏ_tuổi nhưng biểu_cản em không hề khô cứng rất phù_hợp bối_cảnh phim nhân_vật cám em thủ_vai sự chuyển_biến tâm_lý khá lớn nhưng em diễn_đạt ở cả 2 trạng_thái tâm_lý rất đáng khen tấm thúy_diễm rất đẹp thúy diễm_diễn có_thể thấy rõ được nét đối_lập trong tâm_lý hành_động một người mẹ
"Phim này xem ok mà, chả hiểu sao bị đánh giá thấp thế",0,0,0,0,0,phim xem ok chả hiểu sao đánh_giá thấp thế
"Mình thấy phim cũng hay , đáng để trải nghiệm. Tuỳ cảm nhận cá nhân nhưng bộ phim cũng được hay đó mọi người nên trải nghiệm thử nhé",0,0,0,0,0,thấy phim hay đáng để trải_nghiệm tùy cảm_nhận cá_nhân nhưng bộ phim được hay đó mọi người trải_nghiệm thử
"Nói chung là phim không có gì quá đặc sắc. Rất khen diễn xuất của Tấm và Cám nha, diễn rất thật. Bối cảnh đẹp, đầy đủ các yếu tố của một bộ phim cổ trang kinh dị cần. Mỗi người mỗi cảm nhận mỗi cách nhìn, mình thấy xem giải trí, không đọng lại gì sâu sắc, nói chung cuối tuần ra rạp xem vậy cũng ok, không quá khen cũng không chê. Công sức cả đoàn làm phim nên mình đi xem trên tinh thần ủng hộ là chính!",1,0,1,0,0,nói_chung phim không đặc_sắc rất khen diễn_xuất tấm cám nha_diễn rất thật bối_cảnh đẹp đầy_đủ các yếu_tố một bộ phim cổ_trang kinh_dị cần mỗi người mỗi cảm_nhận mỗi cách nhìn thấy xem giải_trí không đọng sâu_sắc nói_chung cuối tuần ra rạp xem vậy ok không khen không chê công_sức cả đoàn làm phim đi xem trên tinh_thần ủng_hộ chính
"Theo ý kiến cá nhân mình thì thấy phim hay nha mn, từ đầu đến cuối hay, chỉ chê mỗi kết nhạt thui, nhưng nghe nói kết mở để có p2, nhưng vẫn nhạt nha🥲 nói chung là phim từ đầu đến cuối hay, đáng xem, theo mình thấy thì bỏ ra 50k xem ở beta thì xứng đáng mà mn, mình biết là phim Việt thì k mấy phim là đc hoàn hảo nhưng với mình như này là hay rồi nha, 7,5/10",0,0,0,0,0,theo ý_kiến cá_nhân thấy phim hay nha_mn từ đầu đến cuối hay chỉ chê mỗi kết_nhạt thui nhưng nghe nói kết_mở để p2 nhưng nhạt_nha nói_chung phim từ đầu đến cuối hay đáng xem theo thấy bỏ ra 50 không xem ở beta xứng_đáng mọi người biết phim_việt không mấy phim được hoàn_hảo nhưng hay 7 5 10
Phim hay mà...người chê ngồi ở nhà..người khen thì ra rạp,0,0,0,0,0,phim hay người chê ngồi ở nhà người khen ra rạp
"Khá ổn, có hơi hụt hẫng với cái kết nhưng là tiền đề cho p2 thì ok r nè, siu thích cảnh Cám múa luôn, mê í :>",0,0,1,0,0,khá ổn hơi hụt_hẫng cái kết nhưng tiền_đề p2 ok nè siu_thích cảnh cám_múa mê_í
"Phim có phần kịch tính , lâu lâu cám hù cái hết hồn xíu thôi , nói chung tuỳ vô cảm nhận mỗi người xem phim hoi nha ❤️",0,0,0,0,0,phim phần kịch_tính lâu_lâu cám hù cái hết hồn_xíu thôi nói_chung tùy vô_cảm_nhận mỗi người xem phim_hoi
"Thiệt ra phim Cám không phải là chuyện tấm cám mà chúng ta biết, nên xem phim với 1 tâm lý xem 1 câu chuyện mới hoàn toàn, tuy nhiên phim kinh dị nhưng nhầy nhụa quá, lần đầu xem phim ma mà mắc ói vì quá kinh, đoạn hù không báo trước làm giật mình, bản thân mình rất thích chuyện ma làm theo phong cách và chất liệu dân gian Việt Nam ntn, 10 điểm #phimCamhaynhe",0,0,1,0,0,thiệt ra phim cám không phải chuyện tấm cám chúng_ta biết xem phim 1 tâm_lý xem 1 câu_chuyện mới hoàn_toàn tuy_nhiên phim kinh_dị nhưng nhầy_nhụa lần đầu xem phim ma mắc ói kinh_đoạn hù không báo trước làm giật_mình bản_thân rất thích chuyện ma làm theo phong_cách chất_liệu dân_gian việt_nam như_thế_nào 10 điểm phimcamhaynhe
Hay mà các b chê quá ai có ý định cứ đi xem bình thường nhé,0,0,0,0,0,hay các b chê ai ý_định cứ đi xem bình_thường
"riêng cá nhân tôi thì phim này xuất sắc , đó giờ xem nhiều phim lắm đặc biệt phim vn mà ít có phim nào đã chiếu cái kết quả A mà có chiếu lại nguyên nhân tại sao có cái kết quả đó , mạch phim rất ổn , đặc biệt là màn trả thù của cám rất xuất sắc ! gói xôi sen dòi bò rất thật luôn ! quá đã",0,1,0,0,0,riêng cá_nhân tôi phim xuất_sắc đó giờ xem nhiều phim đặc_biệt phim việt_nam ít phim nào chiếu cái kết_quả anh chiếu nguyên_nhân tại_sao cái kết_quả đó mạch phim rất ổn đặc_biệt màn trả_thù cám rất xuất_sắc gói xôi_sen dòi bò rất thật
Mình thắc mắc là bạch lão đờn ông mà sao cứ thích sống trong hình hài phụ nữ🤣🤣🤭,0,0,0,0,0,thắc_mắc bạch_lão đờn ông sao cứ thích sống trong hình_hài phụ_nữ
"Phim ok - phim kinh dị, còn mấy nhỏ chê thì t không biết nó chê cái gì?",0,0,0,0,0,phim ok phim kinh_dị mấy nhỏ chê t không biết nó chê cái
"Phim hay nha , mng nên đi xem kh dỡ như mng đánh giá đâu",0,0,0,0,0,phim hay mọi người đi xem kh_dỡ mọi người đánh_giá đâu
Nhiều cảnh nhứt đầu hơi ồn tiếng quá lớn hơi sợ mà chưa đủ đô,0,0,1,0,0,nhiều cảnh nhứt đầu hơi ồn_tiếng lớn hơi sợ chưa đủ đô
phim hay mà mọi người kiểu hùa theo chê hay sao ý :))))))) thật sự luôn mà không đến nổi dở luôn ý ạ. Xem cho biết nha gia đình ơi kkkkkkkkkkkkkkkkk,0,0,0,0,0,phim hay mọi người hùa theo chê hay sao_ý thật_sự không đến nổi_dở ý xem biết gia_đình không
Xem xong bộ phim là k thèm ăn xôi nữa ạ!,0,0,0,0,0,xem xong bộ phim không thèm ăn_xôi nữa
ko hề sợ mà là thấy thương thấy tội. kiểu t cb tâm lí là nó sẽ ghê nma coi r mới biết.,0,0,0,0,0,không hề sợ thấy thương thấy tội t_cb tâm_lí nó ghê_nma coi mới biết
"Xem được nha, đầu tư trang phục nhìn mê lun",0,0,1,0,0,xem được đầu_tư trang_phục nhìn mê lun
Phim thấy cũng bình thường được mỗi đoạn của TẤM tắm bên hồ thì đáng coi . Mn nên đi xem thử nhé,0,0,0,0,0,phim thấy bình_thường được mỗi đoạn tấm tắm bên hồ đáng coi mọi người đi xem thử
"phim nào hay dở cũng cho 10 sao nha tại mình trân trọng công sức của người làm phim và diễn viên, ekip,… Còn phim thấy cũng oke không quá dở mà mún cái kết đẹp hơn quá ò",0,0,0,0,0,phim nào hay dở 10 sao tại trân_trọng công_sức người làm phim diễn_viên ekip phim thấy ok không dở mún cái kết đẹp hơn ò
Ủa tui thấy xem cũng được mà sao mn chê quá trời ta.phim Việt nói chung cũng đang có tiến bộ dần dần mà mn k nên quá khắt khe ý🥰,0,0,0,0,0,ủa tui thấy xem được sao mọi người chê trời ta phim_việt nói_chung đang tiến_bộ dần_dần mn_k khắt_khe ý
Nếu ai hỏi mình đáng xem không mình nói đáng nha,0,0,0,0,0,nếu ai hỏi đáng xem không nói đáng
"Phim kinh dị lấy cảm hứng từ tấm cám, khi đi xem phim mọi người đừng mang tâm lí sẽ đi xem tấm cám mà mang tâm lí xem 1 bộ phim mới thì thấy hay, phim thể loại kinh dị, vừa phải, cốt truyện rõ ràng, đáng xem",0,0,0,0,0,phim kinh_dị lấy cảm_hứng từ tấm cám khi đi xem phim mọi người đừng mang tâm_lí đi xem tấm cám mang tâm_lí xem 1 bộ phim mới thấy hay phim_thể_loại kinh_dị vừa_phải cốt_truyện rõ_ràng đáng xem
"phim từ đầu tới cuối chết còn 1 mình ông vua, quá hay",0,0,0,0,0,phim từ đầu tới cuối chết 1 ông vua hay
Phim kinh dị nên mục đích là tạo cảm giác sợ cho khán giả. Ck mình là ng nc ngoài xem ko hiểu hết hoàn toàn nhưng ảnh bảo đây là bộ kinh kinh dị VN đầu tiên ảnh thấy rất nghiêm túc và khiến ảnh sợ dồn dập từ đầu đén cuối. Diễn viên diễn đạt. Đáng dc ủng hộ,1,0,0,0,0,phim kinh_dị mục_đích tạo cảm_giác sợ khán_giả chồng người nc ngoài xem không hiểu hết hoàn_toàn nhưng ảnh bảo đây bộ kinh_kinh_dị việt_nam đầu_tiên ảnh thấy rất nghiêm_túc khiến ảnh sợ dồn_dập từ đầu đén cuối diễn_viên diễn_đạt đáng được ủng_hộ
"Phim Việt Nam như thế là quá hay nha, nên xem",0,0,0,0,0,phim việt_nam thế hay xem
"Với 1 người xem phim để giải trí như mình thì phim Cám có đủ các yếu tố từ hình ảnh đẹp, nội dung ok, diễn viên đẹp 10đ-1đ cái kết nếu người thật đóng thì ok luôn. Mn nên đi xem ❤️",1,1,1,0,0,1 người xem phim để giải_trí phim cám đủ các yếu_tố từ hình_ảnh đẹp nội_dung ok diễn_viên đẹp 10 đ 1 đ cái kết nếu người thật đóng ok mọi người đi xem
"Phim có mấy cảnh hù siêu giật mình, tình tiết khá hay, nên trải nghiệm xem 1 lần trong đời :)",0,0,0,0,0,phim mấy cảnh hù_siêu giật_mình tình_tiết khá hay trải_nghiệm xem 1 lần trong đời
"phim hay thật sự luôn, tuy là phim kinh dị nhưng tôi cảm thấy chưa tới, xem phim chỉ thấy đáng thương cho cám, cả đời phải sống trong sự uất hiếp, không có tiếng nói trong gia đình còn gặp thêm thằng bờm trapboy nữa, coi gần tới khúc hiến tế thì mới thấy tội cám thật sự, bị bạch lão nhập xác và quay về trả thù thì lúc đó đã nư t ghê á:))) hóng phần 2 của phim quá 🙂‍↕️",0,0,0,0,0,phim hay thật_sự tuy phim kinh_dị nhưng tôi cảm_thấy chưa tới xem phim chỉ thấy đáng thương cám cả đời phải sống trong sự uất_hiếp không tiếng_nói trong gia_đình gặp thêm thằng bờm trapboy nữa coi gần tới khúc hiến_tế mới thấy tội_cám thật_sự bạch_lão nhập xác quay trả_thù lúc đó nư t ghê á_hóng phần 2 phim
"Tuy bản thể cốt truyện là 1 diễn biến khác của tấm vs cám, nhưng các nhân vật đều diễn rất hay, lòng bài  nhạc Qua cầu gió bay cực kỳ phù hợp, các điệu múa của cám hay tấm lúc bị bạch lão nhập , khá là đẹp ,mê hồn .....nói chung k có j để chê....thật k hỉu sao nhiif cmt chê ...",1,0,0,0,0,tuy bản_thể_cốt truyện 1 diễn_biến khác tấm cám nhưng các nhân_vật đều diễn rất hay lòng bài nhạc qua_cầu gió bay cực_kỳ phù_hợp các điệu_múa cám hay tấm lúc bạch_lão nhập khá đẹp mê_hồn nói_chung không để chê thật không hỉu sao nhif comment chê
"Phim nội dung hay Á mng chỉ khúc cuối hơi hụt hẫng tí , hình ảnh phim đẹp , nhạc hay , các nhân vật diễn quá ok 9đ",1,1,1,0,0,phim nội_dung hay mọi người chỉ khúc cuối hơi hụt_hẫng tí hình_ảnh phim đẹp_nhạc hay các nhân_vật diễn ok 9 đ
"Phim hay nha tình tiết lôi cuốn, có logic lắm mn ơi nên coi đi, đừng nghe tiêu cực trên mạng quá, coi giải trí mà. kĩ xảo kinh dị hấp dẫn lắm lun, ko cắt đoạn nào",0,1,1,0,0,phim hay tình_tiết lôi_cuốn logic mọi người coi đi đừng nghe tiêu_cực trên mạng coi giải_trí kĩ_xảo kinh_dị hấp_dẫn lun không cắt đoạn nào
Mình thấy phim hay mà các bạn lại chê . Mấy bạn chê là mấy bạn không có tiền đi xem đó,0,0,0,0,0,thấy phim hay các bạn chê mấy bạn chê mấy bạn không tiền đi xem đó
Phim hay nha chỉ có cái kết mở do có phần 2 nên cũng đánh giá cao về phim kinh dị Việt Nam về phim Cám này. Nếu ai mà ăn thì ăn trc khi xem chứ để giữa phim là hết muốn ăn nha:)) theo cảm nhận bản thân mình là z chứ mỗi ng mỗi khác nha:3,0,0,0,0,0,phim hay chỉ cái kết mở do phần 2 đánh_giá cao phim kinh_dị việt_nam phim cám nếu ai ăn ăn_trc khi xem chứ để giữa phim hết muốn ăn_nha theo cảm_nhận bản_thân vậy chứ mỗi người mỗi khác 3
Phim hay vậy mà nghe mấy mẹ review chán thiệt,0,0,0,0,0,phim hay vậy_mà nghe mấy mẹ review chán thiệt
"theo mình thấy á phim hay có khúc cuối hơi trớt, mà hay lắm nên coi nha mà máu với cũng hù nhiều á ai sợ ma cực , cực kì nên đi coi hâhha ai coi làng địa ngục rồi nó cũng y chang v á hayyyyy y chang ( ykr của mình hí hí )
mỗi ng 1 ý hâ ha nói chung nên coi 🫶🏻😽💕",0,0,0,0,0,theo thấy á_phim hay khúc cuối hơi trớt hay coi_nha máu hù nhiều ai sợ ma_cực cực_kì đi coi hâha ai coi làng địa_ngục nó y_chang v_á hay y_chang ykr hí hí mỗi người 1 ý hâ ha nói_chung coi
